station,day,max_temp_f,min_temp_f,precip_in,avg_wind_speed_kts,avg_wind_drct,min_rh,avg_rh,max_rh,max_wind_speed_kts
PHX,2000-09-16,107.0,82.0,0.0,3.6830986,102.16464,16.2893,22.300238,34.1804,7.0
PHX,2000-09-17,106.0,81.0,0.0,4.219331,159.91623,17.2734,26.037233,41.2465,8.0
PHX,2000-09-18,101.0,84.0,0.0,6.605948,265.91324,21.8909,34.925186,51.2489,12.0
PHX,2000-09-19,102.0,82.0,0.0,3.7738853,192.3685,16.4162,30.536493,44.2872,7.0
PHX,2000-09-20,100.0,80.0,0.0,5.2570424,172.39816,21.6184,34.08121,48.6395,9.0
PHX,2000-09-21,100.0,82.0,0.0,7.412791,190.61157,23.2405,34.30408,44.2872,16.0
PHX,2000-09-22,97.0,76.0,0.0,7.6960487,236.02777,17.4403,29.52209,44.2872,16.0
PHX,2000-09-23,87.0,74.0,0.0,5.917933,264.10184,28.9047,36.60488,44.9663,11.0
PHX,2000-09-24,91.0,67.0,0.0,3.65,58.85308,12.6978,25.279015,50.5993,10.0
PHX,2000-09-25,99.0,67.0,0.0,3.905775,64.9841,9.27276,17.591894,27.3147,10.0
PHX,2000-09-26,101.0,81.0,0.0,4.8494983,93.54505,18.1698,23.534517,33.6156,8.0
PHX,2000-09-27,100.0,81.0,0.0,2.8057325,170.0301,26.8101,34.166386,42.3021,7.0
PHX,2000-09-28,103.0,79.0,0.0,3.0389972,317.9797,23.5183,32.372524,42.3021,8.0
PHX,2000-09-29,101.0,81.0,0.0,4.147157,102.77454,20.9324,30.532732,43.8663,8.0
PHX,2000-09-30,102.0,79.0,0.0,4.3924417,253.22652,15.6993,24.51021,37.7753,10.0
PHX,2000-10-01,102.0,76.0,0.0,5.3081393,264.35956,15.0455,24.693052,35.9809,9.0
PHX,2000-10-02,100.0,77.0,0.0,2.909699,269.66486,19.8426,30.17555,43.1824,7.0
PHX,2000-10-03,98.0,78.0,0.0,2.5465117,102.24514,22.9622,32.733757,44.4503,6.0
PHX,2000-10-04,89.0,72.0,0.25,6.146058,3.178532,32.1986,50.5199,73.6111,19.0
PHX,2000-10-05,98.0,71.0,0.0,4.4173226,57.362186,16.9661,37.885147,65.9022,8.0
PHX,2000-10-06,98.0,73.0,0.0,2.6421404,351.33493,17.4403,33.135986,48.48,5.0
PHX,2000-10-07,97.0,72.0,0.0,3.5518394,102.34198,17.4403,30.342674,49.9391,7.0
PHX,2000-10-08,87.0,69.0,0.0,11.916434,109.77242,25.9351,34.323,43.7531,17.0
PHX,2000-10-09,83.0,63.0,0.05,9.65407,96.74067,28.4403,39.19943,62.5779,16.0
PHX,2000-10-10,79.0,59.0,0.54,7.490511,86.48507,45.121,70.98925,100.0,14.0
PHX,2000-10-11,75.0,62.0,0.12,5.0036335,243.75163,27.8985,46.597183,90.3879,10.0
PHX,2000-10-12,75.0,57.0,0.0,2.2796352,313.8468,23.8496,54.156826,93.1031,6.0
PHX,2000-10-13,79.0,56.0,0.0,2.7355623,249.42467,23.5814,39.712143,63.9715,6.0
PHX,2000-10-14,82.0,58.0,0.0,1.6053512,159.08173,17.6921,36.059692,53.1504,5.0
PHX,2000-10-15,84.0,58.0,0.0,2.1019108,83.81629,20.1182,38.76909,59.7243,6.0
PHX,2000-10-16,86.0,61.0,0.0,2.388535,83.3581,20.5425,36.479675,58.116,7.0
PHX,2000-10-17,90.0,62.0,0.0,2.2594142,93.981285,21.4173,34.861202,55.9548,7.0
PHX,2000-10-18,92.0,69.0,0.0001,5.5414014,101.15061,23.6319,30.806887,48.48,10.0
PHX,2000-10-19,80.0,68.0,0.02,5.854651,91.21724,35.0277,49.11746,65.4381,11.0
PHX,2000-10-20,86.0,63.0,0.0,2.5451505,121.32938,28.741,48.05927,72.4172,8.0
PHX,2000-10-21,81.0,63.0,0.4,6.6443768,114.341,42.3021,65.00699,90.3104,16.0
PHX,2000-10-22,66.0,57.0,0.25,7.3593316,92.4744,65.3744,82.59525,96.2017,11.0
PHX,2000-10-23,69.0,57.0,0.17,4.6707315,132.47514,48.7675,74.221634,100.0,12.0
PHX,2000-10-24,71.0,57.0,0.04,2.6180298,267.9526,49.2269,72.91121,93.7405,6.0
PHX,2000-10-25,76.0,55.0,0.0,1.9604863,122.3904,38.4328,65.26138,90.0283,7.0
PHX,2000-10-26,79.0,59.0,0.0,4.68693,158.83557,39.0526,62.727077,80.6354,10.0
PHX,2000-10-27,70.0,56.0,0.94,6.544273,110.39888,56.6563,77.95298,100.0,17.0
PHX,2000-10-28,68.0,55.0,0.12,3.0928094,127.71388,54.5055,74.96912,93.6455,7.0
PHX,2000-10-29,72.0,55.0,0.0,4.4623957,122.632515,44.0605,68.017,89.4819,9.0
PHX,2000-10-30,74.0,56.0,0.27,5.9749303,141.98872,47.293,75.868286,93.7405,14.0
PHX,2000-10-31,66.0,49.0,0.0,2.6541245,209.55536,33.9192,66.810616,100.0,9.0
PHX,2000-11-01,69.0,49.0,0.0,4.477707,114.71187,34.3818,58.23097,79.9424,8.0
PHX,2000-11-02,68.0,51.0,0.0,4.5174417,153.88945,38.7369,59.22016,80.0979,7.0
PHX,2000-11-03,69.0,53.0,0.0,4.930362,65.80807,38.8122,59.636272,85.7845,9.0
PHX,2000-11-04,67.0,57.0,0.0001,5.495822,249.20229,54.0127,66.61332,80.6354,8.0
PHX,2000-11-05,67.0,52.0,0.0,4.7093024,154.63072,46.5218,68.652756,89.9465,10.0
PHX,2000-11-06,59.0,48.0,0.5,5.3444767,88.97915,66.4123,82.70151,92.8699,10.0
PHX,2000-11-07,63.0,45.0,0.0,6.1643453,43.777782,17.2451,55.892307,100.0,16.0
PHX,2000-11-08,63.0,43.0,0.0,2.6899695,123.93751,28.4515,46.285458,71.2814,9.0
PHX,2000-11-09,67.0,45.0,0.0,6.211699,110.60025,23.8395,52.95276,76.2459,11.0
PHX,2000-11-10,62.0,50.0,0.0001,7.869186,150.14166,33.425,53.56975,79.9424,11.0
PHX,2000-11-11,61.0,46.0,0.0,4.791086,173.87299,30.4796,59.1564,89.6486,11.0
PHX,2000-11-12,62.0,43.0,0.0,4.2866244,248.5382,20.9331,51.334385,82.2365,7.0
PHX,2000-11-13,65.0,41.0,0.0,3.7123747,132.03583,19.0571,46.31198,79.2134,10.0
PHX,2000-11-14,66.0,46.0,0.0,4.264535,142.5066,31.4843,46.153572,60.619,8.0
PHX,2000-11-15,63.0,43.0,0.0,3.4401114,245.32874,20.431,43.49528,76.062,10.0
PHX,2000-11-16,63.0,40.0,0.0,3.367688,95.48377,17.3678,44.43303,73.3938,7.0
PHX,2000-11-17,63.0,41.0,0.0,4.1744184,253.8738,14.6234,37.947758,70.2012,8.0
PHX,2000-11-18,63.0,40.0,0.0,4.853503,107.30529,12.042,30.046038,56.481,11.0
PHX,2000-11-19,67.0,39.0,0.0,3.0436046,149.09692,12.043,34.79131,64.4261,5.0
PHX,2000-11-20,74.0,43.0,0.0,4.0947075,96.36772,14.5089,35.73482,59.9281,9.0
PHX,2000-11-21,72.0,53.0,0.0,6.9916434,87.4316,17.016,26.443007,39.0091,13.0
PHX,2000-11-22,73.0,52.0,0.0,7.5477705,263.03085,19.7971,32.536358,46.9102,17.0
PHX,2000-11-23,66.0,45.0,0.0,2.513378,113.18857,25.3764,40.23856,58.3321,8.0
PHX,2000-11-24,67.0,45.0,0.0,3.8272982,104.4171,28.0067,50.82317,70.5211,8.0
PHX,2000-11-25,71.0,45.0,0.0,2.8949044,95.3207,20.8012,48.905926,73.5946,6.0
PHX,2000-11-26,74.0,44.0,0.0,2.857143,103.573616,13.335,35.78537,58.61,7.0
PHX,2000-11-27,72.0,46.0,0.0,4.037791,103.47838,23.3936,44.291866,62.5635,7.0
PHX,2000-11-28,74.0,47.0,0.0,3.4930363,101.27086,19.4544,45.376354,68.2786,7.0
PHX,2000-11-29,76.0,48.0,0.0,3.5793872,105.32379,24.1445,45.252872,65.8038,7.0
PHX,2000-11-30,76.0,50.0,0.0,3.2218845,97.15085,25.1968,48.82833,68.2778,7.0
PHX,2000-12-01,73.0,48.0,0.0,3.3760445,77.76066,25.8239,50.08621,68.2778,6.0
PHX,2000-12-02,74.0,54.0,0.0,4.7005816,99.43509,25.8038,44.00174,64.2766,8.0
PHX,2000-12-03,74.0,52.0,0.0,4.136778,87.43019,25.8038,41.883347,57.1427,11.0
PHX,2000-12-04,76.0,49.0,0.0,3.75,89.33374,22.316,45.872013,68.153,7.0
PHX,2000-12-05,77.0,51.0,0.0,3.125348,117.13058,23.4302,40.186127,56.863,9.0
PHX,2000-12-06,75.0,49.0,0.0,3.4958217,105.08498,24.156,44.659576,65.8038,8.0
PHX,2000-12-07,73.0,53.0,0.0,4.128134,89.801254,26.7627,44.4326,60.867,12.0
PHX,2000-12-08,73.0,51.0,0.0,4.0955415,103.83139,25.8239,43.79293,61.151,9.0
PHX,2000-12-09,68.0,48.0,0.0,3.9534883,99.45218,32.8077,49.998337,65.6715,8.0
PHX,2000-12-10,64.0,50.0,0.0,5.253482,101.08192,42.6487,57.292137,71.1855,10.0
PHX,2000-12-11,69.0,44.0,0.0,3.5766017,83.66954,25.9874,54.96408,79.5387,8.0
PHX,2000-12-12,65.0,45.0,0.0,9.005571,90.43675,36.1895,56.58606,73.5946,23.0
PHX,2000-12-13,62.0,43.0,0.0,4.0425534,103.41145,31.8521,57.436172,82.314,8.0
PHX,2000-12-14,65.0,43.0,0.0,3.7848837,108.101006,33.5997,51.038902,70.3017,8.0
PHX,2000-12-15,65.0,44.0,0.0,3.3459303,112.442375,31.1673,52.68947,70.5211,6.0
PHX,2000-12-16,67.0,41.0,0.0,3.8718662,138.92969,25.8487,49.326336,75.9777,8.0
PHX,2000-12-17,72.0,42.0,0.0,2.5376046,101.38638,14.5089,40.550587,67.8137,8.0
PHX,2000-12-18,65.0,41.0,0.0,6.200608,24.284788,6.8764,17.974337,51.3391,13.0
PHX,2000-12-19,68.0,41.0,0.0,4.770349,67.37271,7.80265,20.972832,35.4701,14.0
PHX,2000-12-20,66.0,40.0,0.0,4.0779943,118.330505,12.5042,28.878325,46.4099,8.0
PHX,2000-12-21,70.0,41.0,0.0,3.3430233,92.968216,16.0044,33.582024,50.4163,7.0
PHX,2000-12-22,72.0,42.0,0.0,3.8718662,110.66605,16.2628,36.839474,57.2158,12.0
PHX,2000-12-23,73.0,43.0,0.0,2.9108634,91.65797,17.2799,36.929455,55.5626,8.0
PHX,2000-12-24,73.0,46.0,0.0,3.7611465,112.94069,17.016,34.281933,49.8057,8.0
PHX,2000-12-25,66.0,42.0,0.0,8.6350975,313.19946,19.1842,36.104015,67.2174,19.0
PHX,2000-12-26,66.0,43.0,0.0,6.0362115,57.33504,21.9702,32.309116,45.154,12.0
PHX,2000-12-27,64.0,42.0,0.0,4.187898,121.71068,23.377,38.0356,55.2699,9.0
PHX,2000-12-28,67.0,41.0,0.0,3.0417826,136.14227,20.2322,39.989082,59.6524,7.0
PHX,2000-12-29,73.0,41.0,0.0,3.1643455,113.76478,18.6015,40.5332,64.68,7.0
PHX,2000-12-30,70.0,45.0,0.0,2.7883008,103.14263,21.2944,38.267334,50.112,7.0
PHX,2000-12-31,69.0,42.0,0.0,3.4930363,118.03295,23.9754,44.330826,64.3466,8.0
PHX,2001-01-01,69.0,46.0,0.0,4.4528875,125.260895,25.051968,40.880844,56.14071,9.0
PHX,2001-01-02,74.0,44.0,0.0,6.22093,67.22332,15.4384,36.520195,65.067535,16.0
PHX,2001-01-03,74.0,46.0,0.0,7.2340426,75.96829,12.962647,24.480818,42.217983,19.0
PHX,2001-01-04,76.0,45.0,0.0,3.9969604,102.39564,14.098748,26.55083,47.047966,13.0
PHX,2001-01-05,74.0,50.0,0.0,3.8690808,90.98459,20.45808,30.825506,45.578323,8.0
PHX,2001-01-06,70.0,53.0,0.0001,3.6291792,100.571915,36.3556,52.9404,74.0807,7.0
PHX,2001-01-07,70.0,49.0,0.0,3.7103064,103.38177,41.86172,65.60066,89.73392,7.0
PHX,2001-01-08,75.0,51.0,0.2,6.5843024,96.2812,24.8986,54.357445,90.028305,12.0
PHX,2001-01-09,56.0,50.0,0.15,6.5501394,80.170555,71.69842,81.778175,92.9879,12.0
PHX,2001-01-10,62.0,49.0,0.0,4.0529246,110.46517,55.521954,76.63161,92.86987,9.0
PHX,2001-01-11,70.0,46.0,0.0,8.428969,140.00787,27.3147,58.192177,89.73392,16.0
PHX,2001-01-12,55.0,45.0,0.48,6.9367733,199.17531,66.0446,81.58829,93.3985,14.0
PHX,2001-01-13,57.0,42.0,0.0,3.7234042,93.16812,50.57517,76.724915,95.841415,8.0
PHX,2001-01-14,59.0,40.0,0.0,2.7264438,182.47638,37.2837,67.70286,92.555824,7.0
PHX,2001-01-15,58.0,40.0,0.01,5.596356,177.04417,46.9102,67.11061,88.9929,16.0
PHX,2001-01-16,48.0,42.0,0.24,5.7913413,150.83908,73.7934,85.79644,93.3474,12.0
PHX,2001-01-17,55.0,37.0,0.0,3.5254776,293.92682,35.041946,66.78725,100.0,12.0
PHX,2001-01-18,57.0,36.0,0.0,3.87538,214.95215,22.179,51.233795,81.94807,9.0
PHX,2001-01-19,61.0,38.0,0.0,3.9944289,119.260765,22.767818,48.0763,73.19082,9.0
PHX,2001-01-20,66.0,46.0,0.0,2.3248408,121.174484,26.194105,49.672867,70.9534,6.0
PHX,2001-01-21,71.0,44.0,0.0,5.1810584,89.422935,18.057362,39.26773,76.52618,13.0
PHX,2001-01-22,72.0,51.0,0.0,6.5069637,103.03938,27.214584,37.324432,51.809525,15.0
PHX,2001-01-23,69.0,45.0,0.0,2.9505813,90.03181,30.6848,53.843277,76.345345,8.0
PHX,2001-01-24,72.0,47.0,0.0,3.6046512,142.81326,28.626377,51.744064,76.42778,8.0
PHX,2001-01-25,62.0,47.0,0.0,4.787791,260.82742,25.2373,43.74088,60.618965,11.0
PHX,2001-01-26,60.0,41.0,0.0,4.4389534,115.81108,28.1366,47.446938,70.20118,10.0
PHX,2001-01-27,55.0,44.0,0.69,8.666667,132.77348,41.200428,81.68038,93.3985,14.0
PHX,2001-01-28,53.0,41.0,0.0,4.119777,309.54904,56.0514,75.78601,92.65329,12.0
PHX,2001-01-29,57.0,42.0,0.0,2.7355623,102.74923,54.508926,72.15439,91.9788,7.0
PHX,2001-01-30,59.0,42.0,0.0,4.0,253.40361,29.71512,60.886513,91.9788,9.0
PHX,2001-01-31,59.0,38.0,0.0,3.610465,17.895967,19.986956,43.957455,75.688126,8.0
PHX,2001-02-01,67.0,38.0,0.0,2.996063,213.96721,14.3035,34.936996,59.652416,9.0
PHX,2001-02-02,68.0,43.0,0.0,3.6918604,93.856346,17.23724,35.500717,57.5013,9.0
PHX,2001-02-03,70.0,44.0,0.0,2.6488295,106.52032,23.393627,48.566566,78.9063,7.0
PHX,2001-02-04,79.0,46.0,0.0,2.9483283,81.13105,24.439167,51.042145,83.2272,7.0
PHX,2001-02-05,79.0,51.0,0.0,4.048632,103.901794,17.303146,44.493042,71.6984,8.0
PHX,2001-02-06,78.0,52.0,0.0,6.3052325,125.97262,27.285658,38.235874,63.4719,13.0
PHX,2001-02-07,73.0,54.0,0.0,10.568245,221.66779,25.406963,34.714935,47.079597,19.0
PHX,2001-02-08,56.0,42.0,0.0001,9.342618,246.40599,32.281017,46.51234,75.97773,16.0
PHX,2001-02-09,59.0,39.0,0.0,5.1643453,110.60416,27.9646,54.600544,79.21337,10.0
PHX,2001-02-10,67.0,41.0,0.0,4.823708,166.61717,22.803062,42.574535,65.067535,11.0
PHX,2001-02-11,65.0,42.0,0.0,2.6751592,118.06939,23.6763,42.214607,65.067535,7.0
PHX,2001-02-12,70.0,42.0,0.0,4.548495,104.31279,21.451498,44.960888,70.30391,10.0
PHX,2001-02-13,65.0,46.0,0.08,9.311047,192.28096,32.490173,63.827293,92.77664,21.0
PHX,2001-02-14,55.0,43.0,0.23,5.6846533,101.84815,63.334076,82.176094,95.9504,12.0
PHX,2001-02-15,59.0,42.0,0.0,3.522293,233.6983,42.1428,70.299324,95.9153,9.0
PHX,2001-02-16,64.0,43.0,0.0,3.9526463,91.41195,27.526237,58.061867,79.53873,7.0
PHX,2001-02-17,68.0,43.0,0.0,3.0,149.37982,24.1385,50.126297,79.53873,10.0
PHX,2001-02-18,74.0,49.0,0.0,2.465181,154.27734,29.103369,51.977962,86.13121,8.0
PHX,2001-02-19,75.0,47.0,0.0,2.7993631,115.25757,23.0056,47.12311,73.3855,7.0
PHX,2001-02-20,75.0,51.0,0.0,4.442675,121.19786,27.066418,46.97531,71.28357,9.0
PHX,2001-02-21,75.0,49.0,0.0,4.052817,113.10628,23.1383,45.472504,70.9534,8.0
PHX,2001-02-22,74.0,50.0,0.0,4.5610466,110.87984,26.119171,45.252846,68.153,11.0
PHX,2001-02-23,64.0,51.0,0.0,8.718663,246.2899,18.201786,41.14828,61.413486,16.0
PHX,2001-02-24,63.0,43.0,0.0,7.4832826,231.50331,28.413208,44.64098,67.8137,13.0
PHX,2001-02-25,66.0,50.0,0.12,6.0,96.919014,26.810612,51.042397,89.3093,14.0
PHX,2001-02-26,66.0,51.0,0.01,5.3816156,116.87577,34.064,66.925385,96.729294,10.0
PHX,2001-02-27,67.0,49.0,0.14,6.3793607,202.15111,34.237526,63.129726,96.0532,17.0
PHX,2001-02-28,55.0,47.0,0.28,5.6924157,123.96867,61.692875,84.98694,93.499,10.0
PHX,2001-03-01,63.0,43.0,0.0,3.9156976,240.04312,37.6865,70.40623,100.0,10.0
PHX,2001-03-02,66.0,45.0,0.0,4.7234044,262.12784,33.9192,58.61543,89.5622,16.0
PHX,2001-03-03,66.0,46.0,0.0,3.2474916,117.999756,31.3403,54.913177,79.0709,9.0
PHX,2001-03-04,74.0,47.0,0.0,5.37883,100.97469,23.8496,48.284534,73.3855,8.0
PHX,2001-03-05,76.0,56.0,0.0,5.6133723,98.094345,22.6083,39.92562,63.9715,10.0
PHX,2001-03-06,74.0,59.0,0.0,6.8541036,242.71327,30.1424,47.203518,64.5943,20.0
PHX,2001-03-07,62.0,52.0,0.71,6.9902506,104.39334,69.5208,85.93337,100.0,14.0
PHX,2001-03-08,65.0,52.0,0.0,1.9928344,175.21672,57.8728,77.326904,93.5972,5.0
PHX,2001-03-09,69.0,51.0,0.0,5.048632,136.22487,52.5117,70.60121,92.2797,9.0
PHX,2001-03-10,61.0,50.0,0.06,8.741279,249.17145,40.5421,59.139206,86.1923,15.0
PHX,2001-03-11,61.0,46.0,0.0001,4.6656976,96.88012,51.1808,71.16029,88.9929,11.0
PHX,2001-03-12,71.0,47.0,0.0,3.5016723,122.47361,30.808,60.69277,92.7766,7.0
PHX,2001-03-13,74.0,48.0,0.0,3.6018238,244.29674,26.9284,51.323975,86.08,11.0
PHX,2001-03-14,76.0,50.0,0.0,5.863222,125.51324,26.1045,49.133686,79.9424,12.0
PHX,2001-03-15,76.0,52.0,0.0,5.8601823,83.5929,15.2087,33.40734,69.3018,15.0
PHX,2001-03-16,78.0,52.0,0.0,6.224924,152.55241,20.0015,36.111343,54.377,10.0
PHX,2001-03-17,75.0,53.0,0.0,5.744681,270.61523,17.1359,33.67602,64.0289,13.0
PHX,2001-03-18,80.0,50.0,0.0,4.5738163,121.613716,18.6191,37.89026,65.4756,9.0
PHX,2001-03-19,85.0,54.0,0.0,4.6918607,78.3589,16.1354,33.88177,59.5762,15.0
PHX,2001-03-20,90.0,60.0,0.0,4.364742,116.08086,17.0032,30.087297,49.5471,12.0
PHX,2001-03-21,89.0,58.0,0.0,4.4072948,110.81647,16.5241,33.24845,55.2391,9.0
PHX,2001-03-22,90.0,62.0,0.0,6.695652,115.83122,16.8451,30.276983,51.6382,11.0
PHX,2001-03-23,88.0,58.0,0.0,5.7234044,84.24824,15.5643,29.02689,53.2016,7.0
PHX,2001-03-24,89.0,60.0,0.0,4.140127,119.760475,16.2931,27.825672,42.3332,8.0
PHX,2001-03-25,89.0,60.0,0.0,4.7611465,115.223495,16.864,28.748196,44.4739,9.0
PHX,2001-03-26,85.0,58.0,0.0,6.1549296,64.72799,17.7077,30.46339,49.2596,9.0
PHX,2001-03-27,83.0,57.0,0.0,7.2583613,102.05587,22.6666,33.258762,51.0182,17.0
PHX,2001-03-28,88.0,60.0,0.0,6.1496816,244.24876,16.2724,33.660225,57.8443,17.0
PHX,2001-03-29,87.0,60.0,0.0,8.282675,271.41998,20.3927,30.564137,47.6955,14.0
PHX,2001-03-30,84.0,61.0,0.0,4.9886017,255.06992,16.5898,29.827124,53.44,14.0
PHX,2001-03-31,88.0,58.0,0.0,3.8415494,103.87737,16.5241,29.118788,45.4267,8.0
PHX,2001-04-01,88.0,63.0,0.0,6.104651,167.56647,18.232943,29.219473,41.49439,11.0
PHX,2001-04-02,85.0,67.0,0.0,9.918605,229.72476,24.6227,35.402725,52.66842,16.0
PHX,2001-04-03,80.0,62.0,0.0,9.557799,256.24454,31.8974,45.24392,65.1368,15.0
PHX,2001-04-04,81.0,62.0,0.0,8.18845,252.4098,24.172548,41.273903,55.6753,14.0
PHX,2001-04-05,71.0,54.0,0.74,9.87234,196.98235,37.807186,56.88749,100.0,23.0
PHX,2001-04-06,69.0,52.0,0.14,6.38535,180.3307,45.0934,65.71093,89.3093,14.0
PHX,2001-04-07,74.0,52.0,0.0,7.75,188.82298,23.849648,53.74008,82.9414,13.0
PHX,2001-04-08,70.0,55.0,0.0,6.775076,260.13297,24.1385,42.92666,59.84349,12.0
PHX,2001-04-09,73.0,51.0,0.0,7.0605097,241.25778,19.454418,38.365566,68.2778,15.0
PHX,2001-04-10,61.0,47.0,0.04,10.543176,259.3281,33.103733,54.065544,77.14099,23.0
PHX,2001-04-11,68.0,46.0,0.0,5.799331,117.87,29.25,49.366947,82.45489,10.0
PHX,2001-04-12,72.0,55.0,0.0,5.8206687,224.33821,27.929062,39.48651,57.142693,10.0
PHX,2001-04-13,82.0,55.0,0.0,3.717472,70.11236,18.888653,38.581398,64.27661,8.0
PHX,2001-04-14,85.0,55.0,0.0,5.2077465,76.77983,17.1985,33.135902,59.576214,10.0
PHX,2001-04-15,90.0,58.0,0.0,4.7887325,87.740746,8.118333,25.248032,51.0182,10.0
PHX,2001-04-16,93.0,61.0,0.0,4.729483,89.8139,7.238792,22.906137,39.791428,10.0
PHX,2001-04-17,97.0,63.0,0.0,3.5732484,100.61547,8.106858,22.008087,41.062683,10.0
PHX,2001-04-18,96.0,66.0,0.0,6.4394903,109.98043,7.6129227,21.884203,38.3238,12.0
PHX,2001-04-19,88.0,75.0,0.0,6.1528664,137.70511,15.771,19.625834,26.426239,14.0
PHX,2001-04-20,81.0,63.0,0.0,10.654275,262.54926,14.716737,22.385973,31.16733,24.0
PHX,2001-04-21,72.0,48.0,0.14,9.123457,258.46512,24.746288,50.684998,93.44901,35.0
PHX,2001-04-22,70.0,46.0,0.0,5.2834644,104.08104,31.917837,55.741737,89.08356,8.0
PHX,2001-04-23,84.0,54.0,0.0,5.1036787,60.83887,11.175735,34.938206,74.481316,8.0
PHX,2001-04-24,95.0,61.0,0.0,5.56231,57.772884,9.822584,22.367523,53.64997,16.0
PHX,2001-04-25,100.0,68.0,0.0,6.497093,97.784294,10.700127,21.376581,39.537235,14.0
PHX,2001-04-26,99.0,72.0,0.0,5.4808917,108.90274,12.1789255,24.55498,39.439,15.0
PHX,2001-04-27,99.0,73.0,0.0,6.9756837,150.39929,10.0509,25.011122,41.3834,15.0
PHX,2001-04-28,96.0,72.0,0.0,7.626741,173.91985,8.837229,21.129238,40.9045,14.0
PHX,2001-04-29,95.0,66.0,0.0,5.7957745,97.59633,9.206597,18.573278,35.866684,10.0
PHX,2001-04-30,96.0,68.0,0.0,5.082067,235.92224,12.2685,20.113138,34.55467,9.0
PHX,2001-05-01,99.0,69.0,0.0,5.056856,231.32224,10.700127,22.497467,40.763,14.0
PHX,2001-05-02,97.0,67.0,0.0,12.395543,226.66493,12.299132,22.065107,38.90924,26.0
PHX,2001-05-03,80.0,66.0,0.0,12.337048,275.36377,7.33149,12.370182,23.83948,18.0
PHX,2001-05-04,82.0,59.0,0.0,6.5732484,252.95288,13.0576,20.533293,30.530596,11.0
PHX,2001-05-05,89.0,62.0,0.0,6.859873,248.95045,13.508363,19.994576,30.7976,11.0
PHX,2001-05-06,94.0,64.0,0.0,5.083565,104.8442,14.87444,22.643291,38.0059,9.0
PHX,2001-05-07,101.0,69.0,0.0,4.442675,127.44393,8.97449,19.418375,32.286854,8.0
PHX,2001-05-08,106.0,73.0,0.0,4.6815286,78.579185,8.53553,14.750036,27.2582,8.0
PHX,2001-05-09,107.0,76.0,0.0,7.0605097,185.06056,6.7294807,15.242628,27.699856,17.0
PHX,2001-05-10,103.0,74.0,0.0,6.0881457,39.223766,8.219534,15.698853,27.0664,10.0
PHX,2001-05-11,105.0,74.0,0.0,4.622093,255.76668,8.53553,17.280928,29.756468,11.0
PHX,2001-05-12,104.0,79.0,0.0001,9.516715,130.69748,10.9114895,21.194145,35.643383,20.0
PHX,2001-05-13,101.0,79.0,0.0,9.386628,124.61957,13.297547,26.897709,45.1363,13.0
PHX,2001-05-14,99.0,75.0,0.0,5.5613384,264.81485,12.2685,22.778494,39.0557,11.0
PHX,2001-05-15,99.0,73.0,0.0,5.293605,258.6219,10.700127,17.906487,35.356506,11.0
PHX,2001-05-16,100.0,71.0,0.0,5.0234113,259.97128,7.829419,15.463234,25.393312,13.0
PHX,2001-05-17,101.0,73.0,0.0,5.9473686,268.46658,10.213835,15.313712,20.96719,10.0
PHX,2001-05-18,102.0,75.0,0.0001,7.768997,130.62509,11.2645,19.424423,28.707455,16.0
PHX,2001-05-19,89.0,72.0,0.02,9.59593,81.16439,23.9133,43.93004,66.19954,16.0
PHX,2001-05-20,98.0,72.0,0.0,7.601824,220.13065,16.16988,31.340193,57.0508,16.0
PHX,2001-05-21,102.0,74.0,0.0,5.1760564,82.239845,12.9247,23.348753,38.432755,9.0
PHX,2001-05-22,105.0,80.0,0.0,5.8280253,87.29442,8.589656,13.118326,20.1181,11.0
PHX,2001-05-23,109.0,79.0,0.0,5.140127,84.90289,5.4525023,12.691049,24.8941,10.0
PHX,2001-05-24,109.0,77.0,0.0,7.7180233,247.62236,5.4525023,14.858373,25.954239,16.0
PHX,2001-05-25,108.0,80.0,0.0,7.8145895,260.86993,8.140257,17.326397,33.6452,17.0
PHX,2001-05-26,107.0,80.0,0.0,6.83121,280.90894,8.4389105,15.674137,28.98515,13.0
PHX,2001-05-27,107.0,79.0,0.0,8.559271,224.27841,7.795183,17.60749,30.069277,18.0
PHX,2001-05-28,95.0,73.0,0.0,6.2898088,267.74567,10.650437,15.988353,32.67,11.0
PHX,2001-05-29,99.0,75.0,0.0,5.3248405,272.40897,11.751587,25.807976,46.337215,9.0
PHX,2001-05-30,106.0,77.0,0.0,6.056856,265.70712,10.575551,20.184467,34.718,12.0
PHX,2001-05-31,109.0,79.0,0.0,6.351744,253.55226,6.29269,17.178827,31.587294,12.0
PHX,2001-06-01,108.0,80.0,0.0,7.595318,253.9356,8.481262,16.044088,30.1912,14.0
PHX,2001-06-02,106.0,80.0,0.0,8.121019,238.27274,5.63062,14.031896,24.463856,17.0
PHX,2001-06-03,101.0,75.0,0.0,9.491279,257.00525,9.238888,13.476123,19.1473,17.0
PHX,2001-06-04,96.0,73.0,0.0,6.7005816,240.87111,8.837229,16.797548,26.125256,14.0
PHX,2001-06-05,99.0,72.0,0.0,5.924791,157.92503,10.207591,18.231686,29.103369,14.0
PHX,2001-06-06,104.0,75.0,0.0,4.557904,284.27493,6.7294807,16.5601,29.885296,8.0
PHX,2001-06-07,108.0,76.0,0.0,5.9969606,269.06357,5.78244,14.088263,28.707455,11.0
